AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
VBS,Brescia Montichiari,45.42861111,10.33138889
VBS,Montichiari,45.42861111,10.33138889
VBS,Brescia Montichiari,45.42861111,10.33138889
VBY,Visby Airport,57.66305556,18.34944444
VBY,Visby Airport,57.66277778,18.34611111
VCA,Can Tho Airport,10.04722222,105.76638889
VCA,Can Tho Airport,10.04722222,105.76638889
VCA,Can Tho Airport,10.08361111,105.70944444
VCA,Can Tho Airport,10.08388889,105.70972222
VCA,Can Tho International,10.08361111,105.70944444
VCA,Can Tho Airport,10.08361111,105.70944444
VCA,Can Tho International,10.08361111,105.70944444
VCA,Can Tho Airport,10.08361111,105.70944444
VCA,Can Tho International,10.08361111,105.70944444
VCB,View Cove Airport,55.06666667,-133.01666667
VCE,Venezia/Tessera,45.5,12.35
VCE,Marco Polo International,45.50666667,12.34777778
VCE,Marco Polo International,45.50527778,12.35194444
VCE,Marco Polo International,45.50472222,12.34972222
VCP,Viracopos International,-23.0075,-47.13444444
VCR,Carora Airport,10.17916667,-70.065
VCR,Carora Airport,10.17555556,-70.06527778
VCT,Victoria County Foster,28.85111111,-96.91444444
VCT,Victoria Regional,28.8525,-96.91861111
VCT,Victoria Regional,28.85416667,-96.91861111
VCV,Southern California Logistics,34.5975,-117.38305556
VCV,Southern California Logistics,34.59555556,-117.38277778
VCV,Southern California Logistics,34.58388889,-117.38638889
VDA,Ovda Airport,29.93861111,34.93694444
VDA,Ovda Airport,29.94027778,34.93583333
VDC,Vitoria Da Conquista Airport,-14.86333333,-40.86277778
VDC,Vitoria Da Conquista Airport,-14.86277778,-40.86305556
VDE,Hierro,27.81277778,-17.88527778
VDE,Hierro,27.81277778,-17.88527778
VDE,Hierro,27.81472222,-17.88694444
VDE,El Hierro,27.81472222,-17.88694444
VDI,Vidalia Regional,32.1925,-82.37388889
VDI,Vidalia Regional,32.19277778,-82.37111111
VDM,Viedma Airport,-40.85,-63.01666667
VDP,Valle de la Pascua Airport,9.22194444,-65.99361111
VDP,Valle de la Pascua Airport,9.22194444,-65.99333333
VDP,Valle de la Pascua Airport,9.22194444,-65.99361111
VDP,Valle de la Pascua Airport,9.22194444,-65.99333333
VDR,Villa Dolores Airport,-31.94111111,-65.14222222
VDR,Villa Dolores Airport,-31.94527778,-65.14611111
VDS,Vadso Airport,70.065,29.84527778
VDS,Vadso Airport,70.06527778,29.84472222
VDS,Vadso Airport,70.06527778,29.84555556
VDZ,Valdez Pioneer Field,61.1325,-146.23888889
VDZ,Valdez Pioneer Field,61.13416667,-146.24472222
VEE,Venetie Airport,67.02305556,-146.41111111
VEE,Venetie Airport,67.00861111,-146.36638889
VEL,Vernal Regional,40.43888889,-109.51027778
VEL,Vernal Regional,40.44083333,-109.51
VEL,Vernal Regional,40.43611111,-109.51138889
VEO,Roy Otten Memorial Airfield,38.42777778,-92.875
VER,General Heriberto Jara International,19.15,-96.18333333
VER,General Heriberto Jara International,19.14583333,-96.18722222
VER,General Heriberto Jara International,19.13916667,-96.18888889
VER,Veracruz International,19.13916667,-96.18888889
VEY,Vestmannaeyjar Airport,63.42638889,-20.27777778
VEY,Vestmannaeyjar Airport,63.425,-20.27916667
VFA,Victoria Falls International,-18.09305556,25.84027778
VFA,Victoria Falls International,-18.09305556,25.84027778
VFA,Victoria Falls International,-18.09611111,25.83916667
VFA,Victoria Falls International,-18.09694444,25.83583333
VFA,Victoria Falls International,-18.09694444,25.83611111
VFA,Victoria Falls International,-18.09611111,25.83916667
VFA,Victoria Falls International,-18.09694444,25.83611111
VFA,Victoria Falls International,-18.09694444,25.83583333
VGA,Vijayawada Airport,16.52944444,80.79722222
VGA,Vijayawada Airport,16.53111111,80.8
VGA,Vijayawada Airport,16.5325,80.80527778
VGO,Vigo Airport,42.22638889,-8.62777778
VGO,Vigo Airport,42.23194444,-8.62666667
VGT,North Air Terminal,36.2125,-115.19694444
VGT,North Las Vegas,36.21055556,-115.19444444
VGT,North Las Vegas,36.21083333,-115.19444444
VGT,North Las Vegas,36.21055556,-115.19416667
VHM,Vilhelmina Airport,64.57916667,16.83361111
VHY,Charmeil,46.16555556,3.40972222
VHY,Charmeil,46.17166667,3.40416667
VHY,Vichy Charmeil,46.17166667,3.40416667
VHY,Charmeil,46.17166667,3.40416667
VHY,Vichy Charmeil,46.17166667,3.40416667
VIC,Vicenza Airport,45.57527778,11.52638889
VIC,Vicenza Airport,45.57333333,11.52944444
VID,Vidin Airport,44.0,22.83333333
VIE,Vienna International,48.11111111,16.55833333
VIE,Vienna International,48.11027778,16.56972222
VIE,Vienna International,48.10861111,16.56722222
VIE,Vienna International,48.11027778,16.56972222
VIE,Vienna International,48.10861111,16.56722222
VIE,Wien Schwechat,48.11,16.56972222
VIG,Juan Pablo Perez Alfonso,8.62416667,-71.67277778
VIG,Juan Pablo Perez Alfonzo,8.62416667,-71.67277778
VIG,Juan Pablo Perez Alfonso,8.62416667,-71.67277778
VIG,Juan Pablo Perez Alfonzo,8.62416667,-71.67277778
VIG,Juan Pablo Perez Alfonzo,8.62388889,-71.675
VIH,Rolla National,38.12777778,-91.76944444
VIH,Rolla National,38.1275,-91.76944444
VIJ,Virgin Gorda Airport,18.44638889,-64.42972222
VIJ,Virgin Gorda Airport,18.44638889,-64.42805556
VIJ,Virgin Gorda Airport,18.44666667,-64.42777778
VIJ,Virgin Gorda Airport,18.44638889,-64.42805556
VIJ,Virgin Gorda Airport,18.44666667,-64.42777778
VIJ,Virgin Gorda Airport,18.44638889,-64.42805556
VIK,Kavik River Airport,69.67722222,-146.89916667
VIL,Dakhla International,23.71888889,-15.93555556
VIL,Dakhla International,23.71833333,-15.93194444
VIS,Visalia Municipal,36.31944444,-119.39388889
VIS,Visalia Municipal,36.31861111,-119.39277778
VIT,Vitoria Airport,42.88388889,-2.72305556
VIT,Vitoria Airport,42.88277778,-2.72444444
VIX,Goiabeiras,-20.26444444,-40.2875
VIX,Eurico de Aguiar Salles,-20.25777778,-40.28694444
VIX,Eurico de Aguiar Salles,-20.25777778,-40.28666667
VIX,Eurico de Aguiar Salles,-20.25777778,-40.28694444
VIX,Eurico de Aguiar Salles,-20.25777778,-40.28666667
VIX,Eurico de Aguiar Salles International,-20.25777778,-40.28666667
VKO,Vnukovo,55.58333333,37.26666667
VKO,Vnukovo International,55.58333333,37.26666667
VKO,Vnukovo,55.59166667,37.26138889
VKO,Vnukovo,55.59583333,37.26583333
VKS,Vicksburg Municipal,32.23888889,-90.9275
VKS,Vicksburg Municipal,32.23944444,-90.92833333
VKS,Vicksburg Municipal,32.23916667,-90.92805556
VKS,Vicksburg Municipal,32.23944444,-90.92833333
VKS,Vicksburg Municipal,32.23916667,-90.92805556
VLC,Valencia Airport,39.48861111,-0.48194444
VLC,Valencia Airport,39.48944444,-0.48166667
VLC,Valencia Airport,39.49,-0.48333333
VLC,Valencia Airport,39.48944444,-0.48166667
VLC,Valencia Airport,39.49,-0.48333333
VLD,Valdosta Regional,30.78222222,-83.27694444
VLD,Valdosta Regional,30.78138889,-83.27611111
VLD,Valdosta Regional,30.79,-83.275
VLI,Nhero,-17.69333333,168.31
VLI,Port Vila Airport,-17.69333333,168.31
VLI,Port Vila Airport,-17.69833333,168.3175
VLI,Port Vila Airport,-17.69805556,168.3175
VLI,Port Vila Airport,-17.69833333,168.3175
VLI,Port Vila Airport,-17.69805556,168.3175
VLL,Valladolid Airport,41.70555556,-4.85416667
VLL,Valladolid Airport,41.70638889,-4.85194444
VLL,Valladolid Airport,41.70833333,-4.85527778
VLL,Valladolid Airport,41.70638889,-4.85194444
VLN,Zim Valencia,10.14638889,-67.92916667
VLN,Arturo Michelena International,10.14972222,-67.92833333
VLN,Arturo Michelena International,10.14972222,-67.92805556
VLR,Vallenar Airport,-28.59166667,-70.76166667
VLR,Vallenar Airport,-28.59694444,-70.7525
VLR,Vallenar Airport,-28.59611111,-70.755
VLV,Dr. Antonio Nicolas Briceno,9.33916667,-70.58583333
VLV,Dr. Antonio Nicolas Briceno,9.34083333,-70.58416667
VLV,Dr. Antonio Nicolas Briceno,9.34083333,-70.58444444
VLV,Dr. Antonio Nicolas Briceno,9.34083333,-70.58416667
VLV,Dr. Antonio Nicolas Briceno,9.34083333,-70.58444444
VME,Mercedes,-33.64722222,-65.41777778
VME,Mercedes,-33.64833333,-65.42166667
VME,Mercedes,-33.64611111,-65.42138889
VNC,Venice Municipal,27.07222222,-82.44055556
VNC,Venice Municipal,27.07166667,-82.44027778
VNC,Venice Municipal,27.07138889,-82.44
VNO,Vilnius International,54.63416667,25.28583333
VNO,Vilnius International,54.63416667,25.28583333
VNS,Varanasi Airport,25.45194444,82.86305556
VNS,Varanasi Airport,25.45222222,82.86194444
VNS,Lal Bahadur Shastri,25.45222222,82.86194444
VNS,Lal Bahadur Shastri Varanasi International,25.45222222,82.86194444
VNS,Varanasi Airport,25.45222222,82.86194444
VNS,Lal Bahadur Shastri Varanasi International,25.45222222,82.86194444
VNY,Van Nuys Airport,34.20972222,-118.49
VOG,Volgograd Airport,48.75,44.5
VOG,Volgograd Airport,48.75,44.5
VOG,Volgograd Airport,48.7825,44.34555556
VOG,Gumrak,48.7825,44.34555556
VOG,Gumrak,48.78027778,44.33555556
VOG,Volgograd Airport,48.7825,44.34555556
VOG,Gumrak,48.78027778,44.33555556
VOK,Volk Field,43.93833333,-90.26833333
VOK,Volk Field,43.93916667,-90.25305556
VOL,Volos Airport,39.38333333,22.93111111
VPC,Cartersville Airport,34.12305556,-84.84861111
GA9,Cartersville Airport,34.12305556,-84.84861111
VPE,Ondjiva Airport,-17.05,15.7
VPE,Ondjiva Airport,-17.04333333,15.68388889
VPS,Northwest Florida Regional,30.48333333,-86.52527778
VPS,Eglin AFB Destin Fort Walton Beach,30.48333333,-86.52527778
VPS,Eglin AFB,30.48333333,-86.52527778
VPS,Eglin AFB Destin Fort Walton Beach,30.48333333,-86.52527778
VPS,Eglin AFB Destin Fort Walton Beach,30.48333333,-86.52611111
VPZ,Porter County Municipal,41.4525,-87.00527778
VPZ,Porter County Regional,41.4525,-87.00527778
VPZ,Porter County Regional,41.45388889,-87.00694444
VPZ,Porter County Regional,41.45444444,-87.00694444
VQS,Camp Garcia,18.11416667,-65.4225
VQS,Antonio Rivera Rodriguez,18.13333333,-65.49055556
VQS,Antonio Rivera Rodriguez,18.13472222,-65.49361111
VRA,Juan Gualberto Gomez International,23.03444444,-81.43527778
VRB,Vero Beach Municipal,27.6525,-80.41361111
VRB,Vero Beach Municipal,27.65555556,-80.41805556
VRB,Vero Beach Regional,27.65555556,-80.41805556
VRB,Vero Beach Municipal,27.65555556,-80.41805556
VRB,Vero Beach Regional,27.65555556,-80.41805556
VRC,Virac Airport,13.57916667,124.20416667
VRC,Virac Airport,13.5775,124.20583333
VRC,Virac Airport,13.57694444,124.205
VRC,Virac Airport,13.5775,124.20583333
VRC,Virac Airport,13.57694444,124.205
VRK,Varkaus Airport,62.17083333,27.86055556
VRK,Varkaus Airport,62.17333333,27.86611111
VRN,Villafranca,45.39694444,10.89055556
VRN,Villafranca,45.39694444,10.89027778
VRN,Villafranca,45.39694444,10.89055556
VRN,Villafranca,45.39694444,10.89027778
VRN,Verona Villafranca,45.39694444,10.89027778
VSA,C. P. A. Carlos Rovirosa International,17.99694444,-92.81722222
VSA,Villahermosa International,17.99694444,-92.81722222
VSE,Viseu Airport,40.72777778,-7.89722222
VSE,Viseu Airport,40.72555556,-7.88916667
VSF,Hartness State,43.34361111,-72.51722222
VST,Stockholm Vasteras,59.58916667,16.63055556
VST,Vasteras Airport,59.58944444,16.63361111
VST,Vasteras Airport,59.58972222,16.63388889
VTE,Wattay International,17.98472222,102.56666667
VTE,Wattay International,17.98833333,102.56333333
VTN,Miller Field,42.85694444,-100.54722222
VTN,Miller Field,42.85666667,-100.54888889
VTZ,Vishakhapatnam,17.72111111,83.22472222
VTZ,Vishakhapatnam,17.72361111,83.22777778
VTZ,Visakhapatnam Airport,17.72361111,83.22777778
VUJ,Stanly County,35.41666667,-80.15083333
VUJ,Stanly County,35.41722222,-80.15083333
VUO,Pearson Field,45.62027778,-122.65638889
VUO,Pearson Field,45.62055556,-122.65638889
VUP,Alfonso Lopez Pumarejo,10.43666667,-73.25277778
VUP,Alfonso Lopez Pumarejo,10.435,-73.24944444
API,Gomez Nino Apiay AB,4.07611111,-73.56277778
API,Capt Luis F Gomez Nino,4.07611111,-73.56277778
VVI,Viru Viru International,-17.64472222,-63.13527778
VVK,Vastervik Airport,57.77805556,16.52416667
VVK,Vastervik Airport,57.78,16.52444444
VVK,Vastervik Airport,57.78,16.52361111
VVK,Vastervik Airport,57.78,16.52444444
VVK,Vastervik Airport,57.78,16.52361111
VVK,Vastervik Airport,57.77833333,16.52527778
VVO,Knevichi,43.39777778,132.14888889
VVO,Knevichi,43.39694444,132.14944444
VVO,Knevichi,43.39805556,132.14888889
VVO,Knevichi,43.39777778,132.14888889
VVO,Knevichi,43.39805556,132.14888889
VWA,Headland Municipal,31.365,-85.30972222
VWA,Headland Municipal,31.36416667,-85.31166667
VWA,Headland Municipal,31.36416667,-85.3125
VWA,Headland Municipal,31.36416667,-85.31166667
VWA,Headland Municipal,31.36416667,-85.3125
VWB,Myrtle Creek Municipal,42.99833333,-123.30944444
VWB,Myrtle Creek Municipal,42.99722222,-123.31527778
VWC,Sumner County Regional,36.37694444,-86.40861111
VWC,Sumner County Regional,36.375,-86.40833333
VWC,Sumner County Regional,36.37694444,-86.40861111
VWC,Sumner County Regional,36.375,-86.40833333
VWC,Music City Exec,36.375,-86.40833333
VWD,Hanford Municipal,36.31888889,-119.62972222
VWD,Hanford Municipal,36.31666667,-119.62777778
VWE,Chelan Municipal,47.86583333,-119.94277778
VWE,Lake Chelan,47.86611111,-119.94277778
VWF,Custer County,43.73333333,-103.61777778
VWF,Custer County,43.73361111,-103.61944444
VWF,Custer County,43.73333333,-103.61777778
VWF,Custer County,43.73361111,-103.61944444
VWG,Tillamook,45.41861111,-123.81361111
VWG,Tillamook,45.41833333,-123.81444444
VWH,Odessa Schlemeyer Field,31.92083333,-102.38722222
VWH,Odessa Schlemeyer Field,31.92138889,-102.38722222
VWI,California City Municipal,35.15194444,-118.01388889
VWI,California City Municipal,35.15111111,-118.01666667
VWJ,McNeil,33.55722222,-80.64833333
VWJ,McNeil,33.55944444,-80.64833333
VWJ,McNeil,33.55722222,-80.64833333
VWJ,McNeil,33.55944444,-80.64833333
VWK,Saratoga County,43.05083333,-73.86111111
VWK,Saratoga County,43.05083333,-73.86166667
VWK,Saratoga County,43.05111111,-73.86138889
VWL,Nary National Shefland Field,47.37611111,-94.79805556
VWL,Nary National Shefland Field,47.37527778,-94.79861111
VWM,Weed Airport,41.47472222,-122.45305556
VWM,Weed Airport,41.475,-122.45305556
VWM,Weed Airport,41.48083333,-122.45444444
VWM,Weed Airport,41.475,-122.45305556
VWM,Weed Airport,41.48083333,-122.45444444
VWN,Avi Suquilla,34.15055556,-114.27138889
VWN,Avi Suquilla,34.14972222,-114.26777778
VWO,Arlington Municipal,48.16083333,-122.15888889
VWO,Arlington Municipal,48.16083333,-122.15916667
VWP,Bernard Usfs,44.97972222,-114.73472222
VWQ,Kingdon Airpark,38.09166667,-121.35944444
VWQ,Kingdon Airpark,38.09194444,-121.35833333
VWR,Independence Airport,36.81388889,-118.205
VWR,Independence Airport,36.81638889,-118.205
VWS,Colonel James Jabara,37.7475,-97.22111111
VWT,Souther Field,32.11166667,-84.18833333
VWT,Jimmy Carter Regional,32.11083333,-84.18888889
VWT,Jimmy Carter Regional,32.11166667,-84.18666667
VWW,Deer Lodge-City-County,46.38888889,-112.76694444
VWW,Deer Lodge-City-County,46.38666667,-112.76444444
VWW,Deer Lodge-City-County,46.38777778,-112.765
VWX,Hondo Municipal,29.35972222,-99.17666667
VWX,Hondo Municipal,29.35916667,-99.1775
VWX,South Texas Regional at Hondo,29.35916667,-99.1775
VWX,Hondo Municipal,29.35916667,-99.1775
VWX,South Texas Regional at Hondo,29.35916667,-99.1775
VWX,South Texas Regional at Hondo,29.35944444,-99.17833333
VWY,Landsberg-Lech Air Base,48.06944444,10.90888889
VWY,Landsberg-Lech,48.07055556,10.90611111
VWZ,Granite Creek Mine Airport,62.36305556,-156.97416667
VXE,Sao Pedro,16.83388889,-25.05472222
VXE,Sao Pedro International,16.83388889,-25.05472222
VXE,Sao Pedro International,16.83361111,-25.05472222
VXE,Sao Pedro International,16.83388889,-25.05472222
VXE,Sao Pedro International,16.83361111,-25.05472222
VXO,Smaland,56.92916667,14.72805556
VYD,Vryheid Airport,-27.78444444,30.8
VYD,Vryheid Airport,-27.78694444,30.79555556
VYD,Vryheid Airport,-27.78666667,30.79527778
VYD,Vryheid Airport,-27.78666667,30.79361111
VYS,Illinois Valley Regional,41.35194444,-89.15305556
VYS,Illinois Valley Regional,41.35027778,-89.15305556
VYS,Illinois Valley Regional,41.35194444,-89.15305556
VYS,Illinois Valley Regional,41.35027778,-89.15305556
VZA,Marvel Creek Mine Airport,60.90611111,-159.63916667
VZB,Mitrofania Airport,56.00166667,-158.83333333
VZC,Mush Bay Airport,57.7,-153.47333333
VZD,Campbell Lagoon Airport,57.85555556,-153.63333333
VZE,Frazer Lake Airport,57.20833333,-154.08611111
VZF,Afognak Straits Airport,58.0,-152.81666667
VZG,Moffet Bay Airport,55.42833333,-162.63
VZH,Mineola Wisener Field,32.67666667,-95.51055556
VZH,Mineola Wisener Field,32.67666667,-95.51083333
VZI,Brundidge Municipal,31.73333333,-85.80472222
VZJ,Payette Municipal,44.09166667,-116.9
VZJ,Payette Municipal,44.09444444,-116.90361111
VZJ,Payette Municipal,44.09388889,-116.91138889
VZL,Los Alamitos AAF,33.79,-118.05194444
VZL,Los Alamitos AAF,33.79,-118.05138889
VZM,Jensens Strip Airport,57.95,-157.05
VZN,Wildman Creek Airport,56.25,-159.91666667
VZO,Stepovak Airport,55.83333333,-159.86666667
VZQ,Puale Bay Airport,57.73333333,-155.63333333
VZR,Katmai Bay Airport,58.0,-154.96666667
VZS,Kashvik Bay Airport,57.96666667,-155.13333333
VZT,Cinder Mountain Airport,57.05833333,-157.8
VZU,Hagemeister Island Airport,58.75,-160.83333333
VZV,Cape Peirce Airport,58.55277778,-161.76861111
VZW,Cape Greig Airport,57.71666667,-157.71666667
VZX,Kasba Lake Airport,60.29444444,-102.5
YDU,Kasba Lake Airport,60.29472222,-102.50055556
YDU,Kasba Lake Airport,60.29194444,-102.50194444
VZY,Katmai Lodge Airport,59.07,-156.04833333
VZZ,South St. Paul Municipal,44.85833333,-93.03361111
VZZ,South St. Paul Municipal-Richard E. Fleming Field,44.85722222,-93.03277778
WA2,Mansfield Airport,47.80944444,-119.63722222
WA2,Mansfield Airport,47.80944444,-119.63694444
WA3,Bayview Farms,48.52083333,-122.46527778
WA4,Isaacson,47.65916667,-117.68166667
WA5,Methow Valley State,48.425,-120.14583333
WA6,Stehekin Seaplane Landing,48.3,-120.65
WA7,Chelan Seaplane Landing,47.83333333,-120.03333333
WAA,Wales Airport,65.62472222,-168.09638889
WAA,Wales Airport,65.6225,-168.095
WAB,Wabag Airport,-5.48333333,143.73333333
WAD,Andriamena Airport,-17.45,47.5125
WAG,Wanganui Airport,-39.96666667,175.02416667
WAG,Wanganui Airport,-39.96222222,175.02527778
WAG,Whanganui,-39.96222222,175.02527778
WAG,Wanganui Airport,-39.96222222,175.02527778
WAG,Whanganui,-39.96222222,175.02527778
WAG,Whanganui,-39.96333333,175.02444444
WAL,Wallops Flight Center,37.94166667,-75.46222222
WAL,Wallops Flight Facility,37.94027778,-75.46638889
WAR,Warsaw Municipal,41.28194444,-85.84638889
WAR,Warsaw Municipal,41.28194444,-85.84638889
WAR,Warsaw Municipal,41.27472222,-85.84
WAS,Washington DC Metropolitan Area,38.88333333,-77.03333333
WAT,Waterford Airport,52.19722222,-7.08888889
WAT,Waterford Airport,52.18722222,-7.08694444
WAV,Wave Hill Old,-17.4375,130.925
WAW,Okecie,52.16583333,20.96722222
WAW,Warsaw Chopin,52.16583333,20.96722222
WBA,Wahai Airport,-2.82,129.48
WBA,Wahai Airport,-2.8125,129.48333333
WBA,Wahai Airport,-2.81111111,129.46833333
WBA,Wahai Airport,-2.8125,129.48333333
WBA,Wahai Airport,-2.81111111,129.46833333
WBA,Wahai Airport,-2.81138889,129.48388889
WBB,Stebbins Airport,63.51666667,-162.27888889
WBB,Stebbins Airport,63.51583333,-162.27805556
WBH,Commerce/Montebello Heliport,34.01666667,-118.13333333
WBM,Wapenamanda Airport,-5.61666667,143.91666667
WBM,Wapenamanda Airport,-5.63861111,143.89138889
WBM,Wapenamanda Airport,-5.63527778,143.89222222
WBM,Wapenamanda Airport,-5.63527778,143.89194444
WBM,Wapenamanda Airport,-5.63944444,143.89555556
WBM,Wapenamanda Airport,-5.63527778,143.8925
WBM,Wapenamanda Airport,-5.63861111,143.89138889
WBM,Wapenamanda Airport,-5.63527778,143.8925
WBM,Wapenamanda Airport,-5.63527778,143.89222222
WBM,Wapenamanda Airport,-5.63555556,143.8925
WBM,Wapenamanda Airport,-5.635,143.89222222
WBN,Woburn Airport,42.39722222,-71.15277778
WBQ,Beaver Airport,66.36222222,-147.40833333
WBQ,Beaver Airport,66.36222222,-147.40666667
WBQ,Beaver Airport,66.36222222,-147.40638889
WBQ,Beaver Airport,66.36222222,-147.40666667
WBQ,Beaver Airport,66.36222222,-147.40638889
WBR,Roben-Hood,43.7225,-85.50416667
WBR,Roben-Hood,43.72277778,-85.50416667
WBR,Roben-Hood,43.7225,-85.50416667
WBR,Roben-Hood,43.72277778,-85.50416667
WBS,Bennettsville Airport,34.62194444,-79.7325
WBY,Downtown Airport,34.0525,-118.25944444
WCA,Gamboa,-42.49083333,-73.77444444
WCA,Gamboa,-42.49055556,-73.775
WCA,Gamboa,-42.49055556,-73.77444444
WCA,Gamboa,-42.49111111,-73.77416667
WCA,Gamboa,-42.49055556,-73.775
WCA,Gamboa,-42.49111111,-73.77416667
WCL,Whalers Cove Lodge Airport,57.46666667,-134.56666667
WCR,Chandalar Lake,67.50555556,-148.5
